,web_url,snippet,lead_paragraph,abstract,headline,keywords,pub_date,document_type
139,https://www.nytimes.com/1862/03/03/archives/england-and-america-england-dissatisfiedwaitquasi-recognition-of.html,,"LONDON, Thursday, Feb. 13, 1862.","LONDON, Thursday, Feb. 13, 1862.","{'main': 'ENGLAND AND AMERICA.; England Dissatisfied--Wait--Quasi Recognition of the Confederate Commissioners--More Neutrality--Anticipated Movements--English Philanthropy--The Question of Finance--British Taxation--A National Debt A National Blessing.', 'kicker': None, 'content_kicker': None, 'print_headline': 'ENGLAND AND AMERICA.; England Dissatisfied--Wait--Quasi Recognition of the Confederate Commissioners--More Neutrality--Anticipated Movements--English Philanthropy--The Question of Finance--British Taxation--A National Debt A National Blessing.', 'name': None, 'seo': None, 'sub': None}",[],1862-03-03T05:00:00+0000,article
140,https://www.nytimes.com/1862/08/02/archives/general-city-news.html,,"CENTRAL PARK MUSIC. -- The Central Park Commissioners announce that there will be music at the Central Park, on the Mall, on Saturday next, the 2d inst., at 4 1/2 o'clock P.M., by the Central Park Band, under the leadership of H.B. DODWORTH -- if the weather is fine. The following is the programme:","CENTRAL PARK MUSIC.--The Central Park Commissioners announce that there will be music at the Central Park, on the Mall, on Saturday next, the 2d inst., at 4  o'clock P.M., by the Central Park Band, under the leadership of H. B. DODWORTH--if the weather is fine. The following is the programme:  ","{'main': 'GENERAL CITY NEWS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'GENERAL CITY NEWS.', 'name': None, 'seo': None, 'sub': None}",[],1862-08-02T05:00:00+0000,article
141,https://www.nytimes.com/1862/08/02/archives/marine-intelligence-cleared-arrived-sailed-miscellaneous-spoken-c.html,,"NEW-YORK....FRIDAY, Aug. 1.","NEW-YORK....FRIDAY, Aug. 1.","{'main': 'MARINE INTELLIGENCE.; Cleared. Arrived. Sailed. Miscellaneous. Spoken, &c.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MARINE INTELLIGENCE.; Cleared. Arrived. Sailed. Miscellaneous. Spoken, &c.', 'name': None, 'seo': None, 'sub': None}",[],1862-08-02T05:00:00+0000,article
142,https://www.nytimes.com/1862/08/03/archives/tobacco-trade-of-newyork.html,,"The movements in the New-York market, in all descriptions of Tobacco, during the month of July, Messrs. M. RADER & SON review thus: ""The demand for Kentucky Tobacco has been steady throughout the past month, and the sales reached over 7,000 hhds., at steadily advancing prices, caused in part by the large advance of the value of gold; and exchanges being highly favorable to exporteis, they showed less unwillingness to pay the higher rates, as even at these nominally higher prices, they are lower than at the corresponding season last year, our main receipts having come in then in November, whilst now we are at the close of our chief supplies. The very limited quantities of Lugs and Low Leaf have pushed these sorts ahead in proportion to the finer grades, and we have to report a general advance of from 2c. to 2 1/2c. lb. on all grades, but whether this high position can be maintained if gold and exchanges should recede, as they have already declined 5@6 cent., remains to be seen; for the present, factors claim extreme quotations, and have, so far, obtained them. The tidings about the growing crops are to the effect that every effort has been made in the Northern sections, Missouri included, to make a large crop, as planting and replanting has gone on till very lately, but severe rains threaten the result. In the Southern parts the setting out has been limited by physical as well as political hindrances. The receipts this month have been the largest of the season, but are now on the decline, but the stocks on sale are not as large as might be expected under the circumstances.","The movements in the New-York market, in all descriptions of Tobacco, during the month of July, Messrs. M. RADER & SON review thus: ""The demand for Kentucky Tobacco has been steady throughout the past month, and the sales reached over 7,000 hhds., at steadily advancing prices, caused in part by the large advance of the value of gold; and exchanges being highly favorable to exporteis, they showed less unwillingness to pay the higher rates, as even at these nominally higher prices, they are lower than at the corresponding season last year, our main receipts having come in then in November, whilst now we are at the close of our chief supplies. The very limited quantities of Lugs and Low Leaf have pushed these sorts ahead in proportion to the finer grades, and we have to report a general advance of from 2c. to 2 1/2c. lb. on all grades, but whether this high position can be maintained if gold and exchanges should recede, as they have already declined 5@6 cent., remains to be seen; for the present, factors claim extreme quotations, and have, so far, obtained them. The tidings about the growing crops are to the effect that every effort has been made in the Northern sections, Missouri included, to make a large crop, as planting and replanting has gone on till very lately, but severe rains threaten the result. In the Southern parts the setting out has been limited by physical as well as political hindrances. The receipts this month have been the largest of the season, but are now on the decline, but the stocks on sale are not as large as might be expected under the circumstances.","{'main': 'Tobacco Trade of New-York.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Tobacco Trade of New-York.', 'name': None, 'seo': None, 'sub': None}",[],1862-08-03T05:00:00+0000,article
143,https://www.nytimes.com/1862/08/03/archives/general-city-news.html,,"THE SUMMER VACATION IN THE CHURCHES. --A large number of the City churches, particularly those of the wealthier class, whose congregations spend their Summer months in the country, have been in the habit of closing their doors during the month of August. Among the number which will be closed during the present month are St. Thomas' Church, corner of Broadway and Houston-street; St. Stephen's Church, in Chrystie-street, (after to-day;) St. Bartholomew's, in Lafayette-place; Church of the Incarnation, in Madison-avenue; Calvary Church, Fourteenth-street Presbyterian Church, Broadway Tabernacle, Grace Church, and some others. Trinity Church will remain open during the Summer, as will also the Church of the Messiah, (Unitarian,) and Dr. BELLOWS' Church, in Fourth-avenue. Dr. CHAPIN's Church. (Universalist,) in Broadway, will be closed until September, when, it is rumored, Rev. Dr. DEWEY will supply the pulpit until the return of the pastor from Europe. The Catholic churches all remain open during the Summer, though the services are somewhat shorter than usual.","THE SUMMER VACATION IN THE CHURCHES. --A large number of the City churches, particularly those of the wealthier class, whose congregations spend their Summer months in the country, have been in the habit of closing their doors during the month of August. Among the number which will be closed during the present month are St. Thomas' Church, corner of Broadway and Houston-street; St. Stephen's Church, in Chrystie-street, (after to-day;) St. Bartholomew's, in Lafayette-place; Church of the Incarnation, in Madison-avenue; Calvary Church, Fourteenth-street Presbyterian Church, Broadway Tabernacle, Grace Church, and some others. Trinity Church will remain open during the Summer, as will also the Church of the Messiah, (Unitarian,) and Dr. BELLOWS' Church, in Fourth-avenue. Dr. CHAPIN's Church. (Universalist,) in Broadway, will be closed until September, when, it is rumored, Rev. Dr. DEWEY will supply the pulpit until the return of the pastor from Europe. The Catholic churches all remain open during the Summer, though the services are somewhat shorter than usual.","{'main': 'GENERAL CITY NEWS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'GENERAL CITY NEWS.', 'name': None, 'seo': None, 'sub': None}",[],1862-08-03T05:00:00+0000,article
144,https://www.nytimes.com/1862/08/07/archives/local-intelligence-the-custom-house-and-the-new-tariff-dull-days.html,,"The busy days of July have been succeeded by very dull ones, so far as the Warehouse Department is concerned. The efforts of importers owning [???] goods, thanks to the Collector, were successful, and few of the old entries now remain in store. The difference between the rates levied by the acts of 1857 and 1861 and those imposed by that of July, 1862, was too great to admit of delay, in withdrawing old entries and a consequent risk to importers of being compelled to pay the new rates required by the new act. A few only of the owners of merchandise bonded before the act of August, 1861, took effect, were unable to pay duty, and gain possession thereof, and these few, through their neglect, lost consideration money. The receipts for July were nearly $7,200,000.","The busy days of July have been succeeded by very dull ones, so far as the Warehouse Department is concerned. The efforts of importers owning [???] goods, thanks to the Collector, were successful, and few of the old entries now remain in store. The difference between the rates levied by the acts of 1857 and 1861 and those imposed by that of July, 1862, was too great to admit of delay, in withdrawing old entries and a consequent risk to importers of being compelled to pay the new rates required by the new act. A few only of the owners of merchandise bonded before the act of August, 1861, took effect, were unable to pay duty, and gain possession thereof, and these few, through their neglect, lost consideration money. The receipts for July were nearly $7,200,000.","{'main': 'LOCAL INTELLIGENCE.; THE CUSTOM HOUSE AND THE NEW TARIFF. Dull Days since July 31 Decrease in the Receipts for Duty The Business for July The Difference in the Old and New Rates of Duty The Rates on some of the Principal Articles Imported, as Imposed by the acts of 1861 and 1862, Compared Recent Decisions of the Secretary of the Treasury.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LOCAL INTELLIGENCE.; THE CUSTOM HOUSE AND THE NEW TARIFF. Dull Days since July 31 Decrease in the Receipts for Duty The Business for July The Difference in the Old and New Rates of Duty The Rates on some of the Principal Articles Imported, as Imposed by the acts of 1861 and 1862, Compared Recent Decisions of the Secretary of the Treasury.', 'name': None, 'seo': None, 'sub': None}",[],1862-08-07T05:00:00+0000,article
145,https://www.nytimes.com/1862/08/07/archives/the-weekly-times.html,,"The NEW-YORK WEEKLY TIMES. No. 568, is published THIS MORNING, and maybe had at the counter, in wrappers, ready for mailing. It contains the LATEST INTELLIGENCE up to the moment of going to press.","The NEW-YORK WEEKLY TIMES. No. 568, is published THIS MORNING, and maybe had at the counter, in wrappers, ready for mailing. It contains the LATEST INTELLIGENCE up to the moment of going to press.","{'main': 'THE WEEKLY TIMES.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE WEEKLY TIMES.', 'name': None, 'seo': None, 'sub': None}",[],1862-08-07T05:00:00+0000,article
146,https://www.nytimes.com/1862/08/07/archives/marine-intelligence-cleared-arrived-below-sailed-spoken-c-foreign.html,,"NEW-YORK.... WEDNESDAY, Aug. 6.","NEW-YORK.... WEDNESDAY, Aug. 6.","{'main': 'MARINE INTELLIGENCE.; Cleared. Arrived. Below. Sailed. Spoken, & c. Foreign Ports.', 'kicker': None, 'content_kicker': None, 'print_headline': 'MARINE INTELLIGENCE.; Cleared. Arrived. Below. Sailed. Spoken, & c. Foreign Ports.', 'name': None, 'seo': None, 'sub': None}",[],1862-08-07T05:00:00+0000,article
147,https://www.nytimes.com/1862/08/08/archives/the-future-of-canada-english-insincerity.html,,"The recent debate in the English Parliament on Canadian affairs, an extended report of which may be found on another page, has no parallel in the history of the British Empire. The people of Canada are pointedly told that it is of no sort of consequence to the English Government whether they remain a component part of the Kingdom or not. Now, Canada is one of the largest dependencies of the English Crown. It has cost the mother country many millions of pounds to hold and fortify it. It has cost many millions more to build railroads and canals, and immense bridges, to develop it. It has cost larger sums still to guard it against apprehensions of American cupidity, and to settle international quarrels growing out of the Northeastern boundary, the burning of the steamer Caroline, and the capture of the Confederate envoys by Capt. WILKES. Canada, from having been a poor and sparsely settled Province, has grown to be a respectable and comparatively prosperous country. It has never been of any pecuniary value to the British Government, but now is in a fair way to become so, if the population has intelligence and energy to make available the vast improvements that British wealth has introduced among them. It is just at this moment that English statesmen declare to the world that the retention of Canada is not an object of their desire, and that the people of Canada may assume their independence whenever they think proper to do so.","The recent debate in the English Parliament on Canadian affairs, an extended report of which may be found on another page, has no parallel in the history of the British Empire.  ","{'main': 'The Future of Canada English Insincerity.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Future of Canada English Insincerity.', 'name': None, 'seo': None, 'sub': None}",[],1862-08-08T05:00:00+0000,article
148,https://www.nytimes.com/1862/08/08/archives/the-trade-of-england-as-affected-by-the-rebellion.html,,"We have received our usual early copy of the Annual Report of the British Board of Trade, which will be found very suggestive at the present moment. One of the most striking features of this report is, that while the British exports have been enormously diminished, the imports, especially from this country, have been much increased. The value of the manufactured products which England sent abroad in 1861, was nearly eleven million sterling less than were exported in the preceding year. Of this serious decrease, more than nine-tenths was due to the falling off in the trade with the United States. For, in 1860, the total value of the British products entered at our ports, amounted to twenty-one and a half millions, while last year it declined to nine millions, showing a diminution of upwards of twelve million, or nearly sixty percent.","We have received our usual early copy of the Annual Report of the British Board of Trade, which will be found very suggestive at the present moment. One of the most striking features of this report is, that while the ...  ","{'main': 'The Trade of England as Affected by the Rebellion.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Trade of England as Affected by the Rebellion.', 'name': None, 'seo': None, 'sub': None}",[],1862-08-08T05:00:00+0000,article
149,https://www.nytimes.com/1862/08/09/archives/american-topics-in-england-british-rejoicings-over-the-battles-of.html,,"LONDON, Tuesday, July 22, 1862.","If the readers of the TIMES have ever been disposed to doubt the correctness of my representations of British feeling respecting the war for the Union, they will be so no longer.  ","{'main': 'AMERICAN TOPICS IN ENGLAND.; British Rejoicings Over the Battles of Richmond The Debate on Mediation TheOrleans Princes Canada Why She DoesNot Arm Why Her Annexation is Necessary Prophecy of MR. Seward The OneGreat subject of Interest What America Now Requires What England Will Do.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AMERICAN TOPICS IN ENGLAND.; British Rejoicings Over the Battles of Richmond The Debate on Mediation TheOrleans Princes Canada Why She DoesNot Arm Why Her Annexation is Necessary Prophecy of MR. Seward The OneGreat subject of Interest What America Now Requires What England Will Do.', 'name': None, 'seo': None, 'sub': None}",[],1862-08-09T05:00:00+0000,article
150,https://www.nytimes.com/1863/10/31/archives/henry-ward-beecher-the-american-question-discussed-before-an.html,"Great Speech at Liverpool on the American War; Beecher, Rev. H. W., Speech at Liverpool on the American War","The Philharmonic Hall was crowded in every part on the night of the 16th Oct. by an audience drawn together by the announcement that the Rev. HENRY WARD BEECHER, the celebrated American orator, and brother of Mrs. BEECHER STOWE, would lecture on the American War and Emancipation. Mr. CHARLES ROBERTSON was the Chairman of the evening.","Great Speech at Liverpool on the American War; Beecher, Rev. H. W., Speech at Liverpool on the American War","{'main': 'HENRY WARD BEECHER.; The American Question Discussed Before an English Audience. SECESSIONISTS ON THE RAMPAGE. Tumultuous Demonstrations and a Triumphant Discourse. The Speaker Complimented for His ""Temperate and Eloquent Lecture, and Marvelous Courtesy and Patience.""', 'kicker': None, 'content_kicker': None, 'print_headline': 'HENRY WARD BEECHER.; The American Question Discussed Before an English Audience. SECESSIONISTS ON THE RAMPAGE. Tumultuous Demonstrations and a Triumphant Discourse. The Speaker Complimented for His ""Temperate and Eloquent Lecture, and Marvelous Courtesy and Patience.""', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'FOREIGN', 'rank': 2, 'major': 'N'}]",1863-10-31T05:00:00+0000,article
151,https://www.nytimes.com/1863/11/12/archives/important-decisions-in-revenue-and-prize-united-states-circuit.html,"Hadden vs. Barney; Duty on Raw Silk; Iselin vs. Barney; Withdrawal Entry; United States vs. John Gilpin,schooner; Prize Property of Loyal Citizens","William A. Hadden et al. vs. Hiram Barney. -- NELSON. C.J. -- The question in this case arises under the fourteenth section of the Act of Congress of July 14, 1862, which is as follows:","Hadden vs. Barney; Duty on Raw Silk; Iselin vs. Barney; Withdrawal Entry; United States vs. John Gilpin,schooner; Prize Property of Loyal Citizens","{'main': 'Important Decisions in Revenue and Prize.; UNITED STATES CIRCUIT COURT. Before Judge Nelson. PERSIA AND CHINA ARE BEYOND THE CAPE OF GOOD HOPE. WITHDRAWAL ENTRY TIME WHEN TO SUE THE COLLECTOR.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Important Decisions in Revenue and Prize.; UNITED STATES CIRCUIT COURT. Before Judge Nelson. PERSIA AND CHINA ARE BEYOND THE CAPE OF GOOD HOPE. WITHDRAWAL ENTRY TIME WHEN TO SUE THE COLLECTOR.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1863-11-12T05:00:00+0000,article
152,https://www.nytimes.com/1863/11/14/archives/the-pamphlet-of-gen-gantt-repentance-and-confession-of-a-rebel.html,E. W. Gantt's Denunciations of; (Letter to Arkansas People); Address to People of Arkansas on the Failure of the Rebellion and Davis' Wrong Doings,"We have received from Hon. E.W. GANTT, (formerly member of Congress-elect from Arkansas, but since the rebellion an Acting Brigadier-General in the Confederate service,) a pamphlet, bearing the imprint of ""National Democrat print, Little Rock, Ark.,"" which, from its great interest as giving an inside view of rebel operations in the Southwest, and the feelings and ideas of an intelligent Southerner on the present hopeless aspect of the rebel cause, we herewith print entire. The title-page of the pamphlet is: ""Address of Hon. E.W. GANTT to the People of Arkansas."" It is dated ""Little Rock, October 7, 1863.",E. W. Gantt's Denunciations of; (Letter to Arkansas People); Address to People of Arkansas on the Failure of the Rebellion and Davis' Wrong Doings,"{'main': 'THE PAMPHLET OF GEN. GANTT.; Repentance and Confession of a Rebel Officer An Interesting and Important Document. E.W. GANTT TO THE PEOPLE OF ARKANSAS. CONDUCT OF CERTAIN LEADERS IN THE BEGINNING OF THE STRUGGLE. CONDITION OF AFFAIRS WHEN HINDMAN CAME HERE HIS OBJECTS AND ACTS. LOSS OF THE INDIAN COUNTRY GEN. PIKE RESPONSE TO OUR APPEALS COMING OF HOLMES. HINDMAN IS THERE WITHOUT AUTHORITY."" CONDUCT OF GEN. HOLMES LETTER TO MR. DAVIS. OUR PEOPLE DISHEARTENED INFAMOUS CONDUCT OF MR. DAVIS. VICKSBURGH AND PEMBERTON. JEFFERSON DAVIS. WHAT SHALL WE DO? FOREIGN INTERVENTION. DISSENSIONS IN THE NORTH. GUERRILLA"" WARFARE. NEGRO SLAVERY. THE SITUATION THE REMEDY.', 'kicker': None, 'content_kicker': None, 'print_headline': 'THE PAMPHLET OF GEN. GANTT.; Repentance and Confession of a Rebel Officer An Interesting and Important Document. E.W. GANTT TO THE PEOPLE OF ARKANSAS. CONDUCT OF CERTAIN LEADERS IN THE BEGINNING OF THE STRUGGLE. CONDITION OF AFFAIRS WHEN HINDMAN CAME HERE HIS OBJECTS AND ACTS. LOSS OF THE INDIAN COUNTRY GEN. PIKE RESPONSE TO OUR APPEALS COMING OF HOLMES. HINDMAN IS THERE WITHOUT AUTHORITY."" CONDUCT OF GEN. HOLMES LETTER TO MR. DAVIS. OUR PEOPLE DISHEARTENED INFAMOUS CONDUCT OF MR. DAVIS. VICKSBURGH AND PEMBERTON. JEFFERSON DAVIS. WHAT SHALL WE DO? FOREIGN INTERVENTION. DISSENSIONS IN THE NORTH. GUERRILLA"" WARFARE. NEGRO SLAVERY. THE SITUATION THE REMEDY.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'persons', 'value': 'DAVIS, JEFFERSON', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'WAR', 'rank': 2, 'major': 'N'}]",1863-11-14T05:00:00+0000,article
153,https://www.nytimes.com/1863/11/14/archives/local-intelligence-sixth-district-civil-and-police-justices.html,,Naval Movements.,Naval Movements.,"{'main': 'LOCAL INTELLIGENCE.; Sixth District Civil and Police Justices Eighteenth and Twenty-first Wards. Court of General Sessions. BEFORE RECORDER HOFFMAN. More Big Things ""On fee."" Wholesale Dry Goods Clerks.', 'kicker': None, 'content_kicker': None, 'print_headline': 'LOCAL INTELLIGENCE.; Sixth District Civil and Police Justices Eighteenth and Twenty-first Wards. Court of General Sessions. BEFORE RECORDER HOFFMAN. More Big Things ""On fee."" Wholesale Dry Goods Clerks.', 'name': None, 'seo': None, 'sub': None}",[],1863-11-14T05:00:00+0000,article
154,https://www.nytimes.com/1863/11/15/archives/the-price-of-coal.html,,"A great deal or excitement has been created everywhere throughout the loyal States by the extraordinary rise in the price of coal, and it is not to be denied that there is very good reason for it, in view of the approach of Winter and the enormous addition to the cost of living that this doubling of prices makes, and yet if the public could be made aware that the increased price is the natural consequence of circumstances arising out of the present civil war, there would be a much more general resignation under the affliction.","A great deal or excitement has been created everywhere throughout the loyal States by the extraordinary rise in the price of coal, and it is not to be denied that there is very good reason for it, in view of the approach of Winter and the enormous addition to the cost of living that this doubling of prices makes, and yet if the public could be made aware that the increased price is the natural consequence of circumstances arising out of the present civil war, there would be a much more general resignation under the affliction.","{'main': 'The Price of Coal.', 'kicker': None, 'content_kicker': None, 'print_headline': 'The Price of Coal.', 'name': None, 'seo': None, 'sub': None}",[],1863-11-15T05:00:00+0000,article
155,https://www.nytimes.com/1863/11/15/archives/british-and-northern-abolition.html,Civilian on British and Northern Abolition,"As there is every reason to believe that we will soon be able to choose between the certainty of Independence, on honorable terms, and a prospect of annexation on such terms as the final action of the United States Congress may admit, it behooves us to weigh carefully the gains and risks of each alternative; and it is much to be lamented, that from the excitable character of our population, dispassionate judgment is too apt to disappear at a time like this when most needed.",Civilian on British and Northern Abolition,"{'main': 'BRITISH AND NORTHERN ABOLITION.', 'kicker': None, 'content_kicker': None, 'print_headline': 'BRITISH AND NORTHERN ABOLITION.', 'name': None, 'seo': None, 'sub': None}",[],1863-11-15T05:00:00+0000,article
156,https://www.nytimes.com/1863/11/17/archives/four-days-later-from-europe-arrival-of-the-city-of-london.html,,Aspect of the Polish and Mexican Questions.,"The Inman steamship City of London, Capt. PETRIE, which left Liverpool at noon on the 4th, and Queenstown on the 5th inst., arrived here at 6 o'clock last evening.  ","{'main': 'FOUR DAYS LATER FROM EUROPE.; ARRIVAL OF THE CITY OF LONDON. Proceedings in the Case of the Rebel Privateer Alexandra. The English Press on American Affairs. INTERESTING CONTINENTAL NEWS. Threatening Attitude of Austria Toward Denmark. A Peace Speech from the French Emperor on Opening the Legislative Chambers. AMERICAN TOPICS. The Pirate Alexandra in Court. FRANCE. AUSTRIA. PRUSSIA. ITALY. THE POLISH INSURRECTION. THE MEXICAN QUESTION. FINANCIAL AND COMMERCIAL. LATEST VIA QUEEN STOWN. VERY LATEST PER CITY OF LONDON. By Telegraph to Queenstown. LATEST COMMERCIAL INTELLIGENCE, BY TELEGRAPH TO QUEENSTOWN. SYNOPSIS OF NEWS SENT BY THE SIDON.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FOUR DAYS LATER FROM EUROPE.; ARRIVAL OF THE CITY OF LONDON. Proceedings in the Case of the Rebel Privateer Alexandra. The English Press on American Affairs. INTERESTING CONTINENTAL NEWS. Threatening Attitude of Austria Toward Denmark. A Peace Speech from the French Emperor on Opening the Legislative Chambers. AMERICAN TOPICS. The Pirate Alexandra in Court. FRANCE. AUSTRIA. PRUSSIA. ITALY. THE POLISH INSURRECTION. THE MEXICAN QUESTION. FINANCIAL AND COMMERCIAL. LATEST VIA QUEEN STOWN. VERY LATEST PER CITY OF LONDON. By Telegraph to Queenstown. LATEST COMMERCIAL INTELLIGENCE, BY TELEGRAPH TO QUEENSTOWN. SYNOPSIS OF NEWS SENT BY THE SIDON.', 'name': None, 'seo': None, 'sub': None}",[],1863-11-17T05:00:00+0000,article
157,https://www.nytimes.com/1863/11/19/archives/revenue-cause-discriminating-duty-construction-of-statute-united.html,"Echeveria vs. Barney, Revenue","Manuel Echeveria et al. vs. Hiram Barney. -- NELSON, C.J. -- This suit is brought to recover back an excess of duties paid under protest on an importation of wool, lead in bars, goat skins, and cotton, in the Spanish bark Teresita, by the plaintiffs, from Matamoras, Sept. 4, 1862. The duty paid and protested against was a discriminating duty of 10 per cent., claimed under the third section of the Act of 5th of August, 1861. The first and second sections of that act imposed certain duties on articles specially enumerated in each section.","Echeveria vs. Barney, Revenue","{'main': 'Revenue Cause Discriminating Duty Construction of Statute.; UNITED STATES CIRCUIT COURT. Before Judge Nelson.', 'kicker': None, 'content_kicker': None, 'print_headline': 'Revenue Cause Discriminating Duty Construction of Statute.; UNITED STATES CIRCUIT COURT. Before Judge Nelson.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1863-11-19T05:00:00+0000,article
158,https://www.nytimes.com/1863/11/21/archives/our-glasgow-correspondence-shipbuilding-on-the-clyde-the-facilities.html,"London Letter, Nov. 7; Glasgow Letter, Oct. 28","GLASGOW, Wednesday, Oct. 28, 1863.","London Letter, Nov. 7; Glasgow Letter, Oct. 28","{'main': 'OUR GLASGOW CORRESPONDENCE.; Shipbuilding on the Clyde The Facilities for Constructing Iron-Clads in Great Britain.', 'kicker': None, 'content_kicker': None, 'print_headline': 'OUR GLASGOW CORRESPONDENCE.; Shipbuilding on the Clyde The Facilities for Constructing Iron-Clads in Great Britain.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'FOREIGN', 'rank': 2, 'major': 'N'}]",1863-11-21T05:00:00+0000,article
159,https://www.nytimes.com/1863/11/25/archives/law-reports-court-calendar-this-day-revenue-and-admiralty-decisions.html,,"SUPREME COURT -- CIRCUIT. -- Part I. -- Nos. 3489, 3491, 3493, 3495, 3497, 3499, 3499 1/2, 3501, 3503, 3505., 3507, 3509, 3511, 3513, 3515, 3517, 3519, 3521. Part II. -- Calendar unchanged.","SUPREME COURT -- CIRCUIT. -- Part I. -- Nos. 3489, 3491, 3493, 3495, 3497, 3499, 3499 1/2, 3501, 3503, 3505., 3507, 3509, 3511, 3513, 3515, 3517, 3519, 3521. Part II. -- Calendar unchanged.","{'main': ""LAW REPORTS.; Court Calendar THIS DAY. Revenue and Admiralty Decisions. DUTY ON GUNNY-BAGS ACT OF JULY 14, 1862. COLLISION IN THE LOWER BAY WEIGHT OF TESTIMONY. COLLISION AT A DOCK DARK NIGHT. A Clerk Made a Trustee of the Profits of the Business of his Employer's Firm The Rights of the Parties Under the Arrangement.SUPERIOR COURT GENERAL TERM. A Roily Case. Commodore Vanderbilt and the Commissioners of Pilots. Decisions."", 'kicker': None, 'content_kicker': None, 'print_headline': ""LAW REPORTS.; Court Calendar THIS DAY. Revenue and Admiralty Decisions. DUTY ON GUNNY-BAGS ACT OF JULY 14, 1862. COLLISION IN THE LOWER BAY WEIGHT OF TESTIMONY. COLLISION AT A DOCK DARK NIGHT. A Clerk Made a Trustee of the Profits of the Business of his Employer's Firm The Rights of the Parties Under the Arrangement.SUPERIOR COURT GENERAL TERM. A Roily Case. Commodore Vanderbilt and the Commissioners of Pilots. Decisions."", 'name': None, 'seo': None, 'sub': None}",[],1863-11-25T05:00:00+0000,article
160,https://www.nytimes.com/1864/08/01/archives/amusements.html,"Actors, Managers, Expenses, Salaries, >amp;c.","There are no changes to announce at the theatres now open to the public. Mr. DAN. BRYANT's success has more than justified the best expectations of his admirers. Wallack's Theatre has been crowded to its greatest capacity every eight since the gentleman's debut. The same pieces are still being played there, but BOURCICAULT's ""Colleen Bawn"" is announced forto-morrow evening, Mr, BRYANT appearing asMiles Na Coppaleen. At the Olymyic Theatre BALFE's opera of the ""Rose of Castile"" will be given to-night. At Nlblo's the ""Sea of Ice."" At the Broadway Theatre the ""French Spy."" It is the last week of the successful engagement of Miss HELEN WESTERN at this establishment. BARNUM announces ""Mazulm, or the Night Owl"" for another week, with extra performances and exhibitions in the principal saloons.","Actors, Managers, Expenses, Salaries, >amp;c.","{'main': 'AMUSEMENTS.', 'kicker': None, 'content_kicker': None, 'print_headline': 'AMUSEMENTS.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'subject', 'value': 'MISCELLANEOUS', 'rank': 1, 'major': 'N'}]",1864-08-01T05:00:00+0000,article
161,https://www.nytimes.com/1864/08/09/archives/from-switzerland-helvetia-and-the-american-union-a-splendid.html,"Address to People of American Union, and Secretary Seward's Reply; Swiss Address, Reply to the",From La Nation Suisse.,"Address to People of American Union, and Secretary Seward's Reply; Swiss Address, Reply to the","{'main': 'FROM SWITZERLAND.; Helvetia and the American Union. A SPLENDID REPUBLICAN DEMONSTRATION. Our Cause Abroad and Those Who Support it. REPLY OF MR. SEWARD.', 'kicker': None, 'content_kicker': None, 'print_headline': 'FROM SWITZERLAND.; Helvetia and the American Union. A SPLENDID REPUBLICAN DEMONSTRATION. Our Cause Abroad and Those Who Support it. REPLY OF MR. SEWARD.', 'name': None, 'seo': None, 'sub': None}","[{'name': 'glocations', 'value': 'Switzerland', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'FOREIGN', 'rank': 2, 'major': 'N'}]",1864-08-09T05:00:00+0000,article
